param : PeriodOfYear TimeOfYear := 
166    4  22
167    4  23
168    4  24
169    2   1
170    2   2
171    2   3
172    2   4
173    2   5
174    2   6
175    2   7
176    2   8
177    2   9
178    2  10
179    2  11
180    2  12
181    2  13
182    2  14
183    2  15
184    2  16
185    2  17
186    2  18
187    2  19
188    2  20
189    2  21
190    2  22
191    2  23
192    2  24
193    2   1
194    2   2
195    2   3
196    2   4
197    2   5
198    2   6
199    2   7
200    2   8
201    2   9
202    2  10
203    2  11
204    2  12
205    2  13
206    2  14
207    2  15
208    2  16
209    2  17
210    2  18
211    2  19
212    2  20
213    2  21
214    2  22
215    2  23
216    2  24
217    3   1
218    3   2
219    3   3
220    3   4
221    3   5
222    3   6
223    3   7
224    3   8
225    3   9
226    3  10
227    3  11
228    3  12
229    3  13
230    3  14
231    3  15
232    3  16
233    3  17
234    3  18
235    3  19
236    3  20
237    3  21
238    3  22
239    3  23
240    3  24
241    4   1
242    4   2
243    4   3
244    4   4
245    4   5
246    4   6
247    4   7
248    4   8
249    4   9
250    4  10
251    4  11
252    4  12
253    4  13
254    4  14
255    4  15
256    4  16
257    4  17
258    4  18
259    4  19
260    4  20
261    4  21
262    4  22
263    4  23
264    4  24
265    4   1
266    4   2
267    4   3
268    4   4
269    4   5
270    4   6
271    4   7
272    4   8
273    4   9
274    4  10
275    4  11
276    4  12
277    4  13
278    4  14
279    4  15
280    4  16
281    4  17
282    4  18
283    4  19
284    4  20
285    4  21
286    4  22
287    4  23
288    4  24
289    4   1
290    4   2
291    4   3
292    4   4
293    4   5
294    4   6
295    4   7
296    4   8
297    4   9
298    4  10
299    4  11
300    4  12
301    4  13
302    4  14
303    4  15
304    4  16
305    4  17
306    4  18
307    4  19
308    4  20
309    4  21
310    4  22
311    4  23
312    4  24
313    4   1
314    4   2
315    4   3
316    4   4
317    4   5
318    4   6
319    4   7
320    4   8
321    4   9
322    4  10
323    4  11
324    4  12
325    4  13
326    4  14
327    4  15
328    4  16
329    4  17
330    4  18
331    4  19
332    4  20
333    4  21
334    4  22
335    4  23
336    4  24
337    2   1
338    2   2
339    2   3
340    2   4
341    2   5
342    2   6
343    2   7
344    2   8
345    2   9
346    2  10
347    2  11
348    2  12
349    2  13
350    2  14
351    2  15
352    2  16
353    2  17
354    2  18
355    2  19
356    2  20
357    2  21
358    2  22
359    2  23
360    2  24
361    2   1
362    2   2
363    2   3
364    2   4
365    2   5
366    2   6
367    2   7
368    2   8
369    2   9
370    2  10
371    2  11
372    2  12
373    2  13
374    2  14
375    2  15
376    2  16
377    2  17
378    2  18
379    2  19
380    2  20
381    2  21
382    2  22
383    2  23
384    2  24
385    4   1
386    4   2
387    4   3
388    4   4
389    4   5
390    4   6
391    4   7
392    4   8
393    4   9
394    4  10
395    4  11
396    4  12
397    4  13
398    4  14
399    4  15
400    4  16
401    4  17
402    4  18
403    4  19
404    4  20
405    4  21
406    4  22
407    4  23
408    4  24
409    4   1
410    4   2
411    4   3
412    4   4
413    4   5
414    4   6
415    4   7
416    4   8
417    4   9
418    4  10
419    4  11
420    4  12
421    4  13
422    4  14
423    4  15
424    4  16
425    4  17
426    4  18
427    4  19
428    4  20
429    4  21
430    4  22
431    4  23
432    4  24
433    4   1
434    4   2
435    4   3
436    4   4
437    4   5
438    4   6
439    4   7
440    4   8
441    4   9
442    4  10
443    4  11
444    4  12
445    4  13
446    4  14
447    4  15
448    4  16
449    4  17
450    4  18
451    4  19
452    4  20
453    4  21
454    4  22
455    4  23
456    4  24
457    4   1
458    4   2
459    4   3
460    4   4
461    4   5
462    4   6
463    4   7
464    4   8
465    4   9
466    4  10
467    4  11
468    4  12
469    4  13
470    4  14
471    4  15
472    4  16
473    4  17
474    4  18
475    4  19
476    4  20
477    4  21
478    4  22
479    4  23
480    4  24
481    4   1
482    4   2
483    4   3
484    4   4
485    4   5
486    4   6
487    4   7
488    4   8
489    4   9
490    4  10
491    4  11
492    4  12
493    4  13
494    4  14
495    4  15
496    4  16
497    4  17
498    4  18
499    4  19
500    4  20
501    4  21
502    4  22
503    4  23
504    4  24
505    1   1
506    1   2
507    1   3
508    1   4
509    1   5
510    1   6
511    1   7
512    1   8
513    1   9
514    1  10
515    1  11
516    1  12
517    1  13
518    1  14
519    1  15
520    1  16
521    1  17
522    1  18
523    1  19
524    1  20
525    1  21
526    1  22
527    1  23
528    1  24
529    1   1
530    1   2
531    1   3
532    1   4
533    1   5
534    1   6
535    1   7
536    1   8
537    1   9
538    1  10
539    1  11
540    1  12
541    1  13
542    1  14
543    1  15
544    1  16
545    1  17
546    1  18
547    1  19
548    1  20
549    1  21
550    1  22
551    1  23
552    1  24
553    4   1
554    4   2
555    4   3
556    4   4
557    4   5
558    4   6
559    4   7
560    4   8
561    4   9
562    4  10
563    4  11
564    4  12
565    4  13
566    4  14
567    4  15
568    4  16
569    4  17
570    4  18
571    4  19
572    4  20
573    4  21
574    4  22
575    4  23
576    4  24
577    4   1
578    4   2
579    4   3
580    4   4
581    4   5
582    4   6
583    4   7
584    4   8
585    4   9
586    4  10
587    4  11
588    4  12
589    4  13
590    4  14
591    4  15
592    4  16
593    4  17
594    4  18
595    4  19
596    4  20
597    4  21
598    4  22
599    4  23
600    4  24
601    4   1
602    4   2
603    4   3
604    4   4
605    4   5
606    4   6
607    4   7
608    4   8
609    4   9
610    4  10
611    4  11
612    4  12
613    4  13
614    4  14
615    4  15
616    4  16
617    4  17
618    4  18
619    4  19
620    4  20
621    4  21
622    4  22
623    4  23
624    4  24
625    4   1
626    4   2
627    4   3
628    4   4
629    4   5
630    4   6
631    4   7
632    4   8
633    4   9
634    4  10
635    4  11
636    4  12
637    4  13
638    4  14
639    4  15
640    4  16
641    4  17
642    4  18
643    4  19
644    4  20
645    4  21
646    4  22
647    4  23
648    4  24
649    4   1
650    4   2
651    4   3
652    4   4
653    4   5
654    4   6
655    4   7
656    4   8
657    4   9
658    4  10
659    4  11
660    4  12
661    4  13
662    4  14
663    4  15
664    4  16
665    4  17
666    4  18
667    4  19
668    4  20
669    4  21
670    4  22
671    4  23
672    4  24
673    2   1
674    2   2
675    2   3
676    2   4
677    2   5
678    2   6
679    2   7
680    2   8
681    2   9
682    2  10
683    2  11
684    2  12
685    2  13
686    2  14
687    2  15
688    2  16
689    2  17
690    2  18
691    2  19
692    2  20
693    2  21
694    2  22
695    2  23
696    2  24
697    2   1
698    2   2
699    2   3
700    2   4
701    2   5
702    2   6
703    2   7
704    2   8
705    2   9
706    2  10
707    2  11
708    2  12
709    2  13
710    2  14
711    2  15
712    2  16
713    2  17
714    2  18
715    2  19
716    2  20
717    2  21
718    2  22
719    2  23
720    2  24
721    4   1
722    4   2
723    4   3
724    4   4
725    4   5
726    4   6
727    4   7
728    4   8
729    4   9
730    4  10
731    4  11
732    4  12
733    4  13
734    4  14
735    4  15
736    4  16
737    4  17
738    4  18
739    4  19
740    4  20
741    4  21
742    4  22
743    4  23
744    4  24
745    5   1
746    5   2
747    5   3
748    5   4
749    5   5
750    5   6
751    5   7
752    5   8
753    5   9
754    5  10
755    5  11
756    5  12
757    5  13
758    5  14
759    5  15
760    5  16
761    5  17
762    5  18
763    5  19
764    5  20
765    5  21
766    5  22
767    5  23
768    5  24
769    5   1
770    5   2
771    5   3
772    5   4
773    5   5
774    5   6
775    5   7
776    5   8
777    5   9
778    5  10
779    5  11
780    5  12
781    5  13
782    5  14
783    5  15
784    5  16
785    5  17
786    5  18
787    5  19
788    5  20
789    5  21
790    5  22
791    5  23
792    5  24
793    5   1
794    5   2
795    5   3
796    5   4
797    5   5
798    5   6
799    5   7
800    5   8
801    5   9
802    5  10
803    5  11
804    5  12
805    5  13
806    5  14
807    5  15
808    5  16
809    5  17
810    5  18
811    5  19
812    5  20
813    5  21
814    5  22
815    5  23
816    5  24
817    5   1
818    5   2
819    5   3
820    5   4
821    5   5
822    5   6
823    5   7
824    5   8
825    5   9
826    5  10
827    5  11
828    5  12
829    5  13
830    5  14
831    5  15
832    5  16
833    5  17
834    5  18
835    5  19
836    5  20
837    5  21
838    5  22
839    5  23
840    5  24
841    2   1
842    2   2
843    2   3
844    2   4
845    2   5
846    2   6
847    2   7
848    2   8
849    2   9
850    2  10
851    2  11
852    2  12
853    2  13
854    2  14
855    2  15
856    2  16
857    2  17
858    2  18
859    2  19
860    2  20
861    2  21
862    2  22
863    2  23
864    2  24
865    2   1
866    2   2
867    2   3
868    2   4
869    2   5
870    2   6
871    2   7
872    2   8
873    2   9
874    2  10
875    2  11
876    2  12
877    2  13
878    2  14
879    2  15
880    2  16
881    2  17
882    2  18
883    2  19
884    2  20
885    2  21
886    2  22
887    2  23
888    2  24
889    5   1
890    5   2
891    5   3
892    5   4
893    5   5
894    5   6
895    5   7
896    5   8
897    5   9
898    5  10
899    5  11
900    5  12
901    5  13
902    5  14
903    5  15
904    5  16
905    5  17
906    5  18
907    5  19
908    5  20
909    5  21
910    5  22
911    5  23
912    5  24
913    5   1
914    5   2
915    5   3
916    5   4
917    5   5
918    5   6
919    5   7
920    5   8
921    5   9
922    5  10
923    5  11
924    5  12
925    5  13
926    5  14
927    5  15
928    5  16
929    5  17
930    5  18
931    5  19
932    5  20
933    5  21
934    5  22
935    5  23
936    5  24
937    5   1
938    5   2
939    5   3
940    5   4
941    5   5
942    5   6
943    5   7
944    5   8
945    5   9
946    5  10
947    5  11
948    5  12
949    5  13
950    5  14
951    5  15
952    5  16
953    5  17
954    5  18
955    5  19
956    5  20
957    5  21
958    5  22
959    5  23
960    5  24
961    5   1
962    5   2
963    5   3
964    5   4
965    5   5
966    5   6
967    5   7
968    5   8
969    5   9
970    5  10
971    5  11
972    5  12
973    5  13
974    5  14
975    5  15
976    5  16
977    5  17
978    5  18
979    5  19
980    5  20
981    5  21
982    5  22
983    5  23
984    5  24
985    5   1
986    5   2
987    5   3
988    5   4
989    5   5
990    5   6
991    5   7
992    5   8
993    5   9
994    5  10
995    5  11
996    5  12
997    5  13
998    5  14
999    5  15
1000   5  16
1001   5  17
1002   5  18
1003   5  19
1004   5  20
1005   5  21
1006   5  22
1007   5  23
1008   5  24
1009   2   1
1010   2   2
1011   2   3
1012   2   4
1013   2   5
1014   2   6
1015   2   7
1016   2   8
1017   2   9
1018   2  10
1019   2  11
1020   2  12
1021   2  13
1022   2  14
1023   2  15
1024   2  16
1025   2  17
1026   2  18
1027   2  19
1028   2  20
1029   2  21
1030   2  22
1031   2  23
1032   2  24
1033   2   1
1034   2   2
1035   2   3
1036   2   4
1037   2   5
1038   2   6
1039   2   7
1040   2   8
1041   2   9
1042   2  10
1043   2  11
1044   2  12
1045   2  13
1046   2  14
1047   2  15
1048   2  16
1049   2  17
1050   2  18
1051   2  19
1052   2  20
1053   2  21
1054   2  22
1055   2  23
1056   2  24
1057   4   1
1058   4   2
1059   4   3
1060   4   4
1061   4   5
1062   4   6
1063   4   7
1064   4   8
1065   4   9
1066   4  10
1067   4  11
1068   4  12
1069   4  13
1070   4  14
1071   4  15
1072   4  16
1073   4  17
1074   4  18
1075   4  19
1076   4  20
1077   4  21
1078   4  22
1079   4  23
1080   4  24
1081   4   1
1082   4   2
1083   4   3
1084   4   4
1085   4   5
1086   4   6
1087   4   7
1088   4   8
1089   4   9
1090   4  10
1091   4  11
1092   4  12
1093   4  13
1094   4  14
1095   4  15
1096   4  16
1097   4  17
1098   4  18
1099   4  19
1100   4  20
1101   4  21
1102   4  22
1103   4  23
1104   4  24
1105   4   1
1106   4   2
1107   4   3
1108   4   4
1109   4   5
1110   4   6
1111   4   7
1112   4   8
1113   4   9
1114   4  10
1115   4  11
1116   4  12
1117   4  13
1118   4  14
1119   4  15
1120   4  16
1121   4  17
1122   4  18
1123   4  19
1124   4  20
1125   4  21
1126   4  22
1127   4  23
1128   4  24
1129   3   1
1130   3   2
1131   3   3
1132   3   4
1133   3   5
1134   3   6
1135   3   7
1136   3   8
1137   3   9
1138   3  10
1139   3  11
1140   3  12
1141   3  13
1142   3  14
1143   3  15
1144   3  16
1145   3  17
1146   3  18
1147   3  19
1148   3  20
1149   3  21
1150   3  22
1151   3  23
1152   3  24
1153   3   1
1154   3   2
1155   3   3
1156   3   4
1157   3   5
1158   3   6
1159   3   7
1160   3   8
1161   3   9
1162   3  10
1163   3  11
1164   3  12
1165   3  13
1166   3  14
1167   3  15
1168   3  16
1169   3  17
1170   3  18
1171   3  19
1172   3  20
1173   3  21
1174   3  22
1175   3  23
1176   3  24
1177   2   1
1178   2   2
1179   2   3
1180   2   4
1181   2   5
1182   2   6
1183   2   7
1184   2   8
1185   2   9
1186   2  10
1187   2  11
1188   2  12
1189   2  13
1190   2  14
1191   2  15
1192   2  16
1193   2  17
1194   2  18
1195   2  19
1196   2  20
1197   2  21
1198   2  22
1199   2  23
1200   2  24
1201   2   1
1202   2   2
1203   2   3
1204   2   4
1205   2   5
1206   2   6
1207   2   7
1208   2   8
1209   2   9
1210   2  10
1211   2  11
1212   2  12
1213   2  13
1214   2  14
1215   2  15
1216   2  16
1217   2  17
1218   2  18
1219   2  19
1220   2  20
1221   2  21
1222   2  22
1223   2  23
1224   2  24
1225   4   1
1226   4   2
1227   4   3
1228   4   4
1229   4   5
1230   4   6
1231   4   7
1232   4   8
1233   4   9
1234   4  10
1235   4  11
1236   4  12
1237   4  13
1238   4  14
1239   4  15
1240   4  16
1241   4  17
1242   4  18
1243   4  19
1244   4  20
1245   4  21
1246   4  22
1247   4  23
1248   4  24
1249   3   1
1250   3   2
1251   3   3
1252   3   4
1253   3   5
1254   3   6
1255   3   7
1256   3   8
1257   3   9
1258   3  10
1259   3  11
1260   3  12
1261   3  13
1262   3  14
1263   3  15
1264   3  16
1265   3  17
1266   3  18
1267   3  19
1268   3  20
1269   3  21
1270   3  22
1271   3  23
1272   3  24
1273   4   1
1274   4   2
1275   4   3
1276   4   4
1277   4   5
1278   4   6
1279   4   7
1280   4   8
1281   4   9
1282   4  10
1283   4  11
1284   4  12
1285   4  13
1286   4  14
1287   4  15
1288   4  16
1289   4  17
1290   4  18
1291   4  19
1292   4  20
1293   4  21
1294   4  22
1295   4  23
1296   4  24
1297   3   1
1298   3   2
1299   3   3
1300   3   4
1301   3   5
1302   3   6
1303   3   7
1304   3   8
1305   3   9
1306   3  10
1307   3  11
1308   3  12
1309   3  13
1310   3  14
1311   3  15
1312   3  16
1313   3  17
1314   3  18
1315   3  19
1316   3  20
1317   3  21
1318   3  22
1319   3  23
1320   3  24
1321   3   1
1322   3   2
1323   3   3
1324   3   4
1325   3   5
1326   3   6
1327   3   7
1328   3   8
1329   3   9
1330   3  10
1331   3  11
1332   3  12
1333   3  13
1334   3  14
1335   3  15
1336   3  16
1337   3  17
1338   3  18
1339   3  19
1340   3  20
1341   3  21
1342   3  22
1343   3  23
1344   3  24
1345   1   1
1346   1   2
1347   1   3
1348   1   4
1349   1   5
1350   1   6
1351   1   7
1352   1   8
1353   1   9
1354   1  10
1355   1  11
1356   1  12
1357   1  13
1358   1  14
1359   1  15
1360   1  16
1361   1  17
1362   1  18
1363   1  19
1364   1  20
1365   1  21
1366   1  22
1367   1  23
1368   1  24
1369   1   1
1370   1   2
1371   1   3
1372   1   4
1373   1   5
1374   1   6
1375   1   7
1376   1   8
1377   1   9
1378   1  10
1379   1  11
1380   1  12
1381   1  13
1382   1  14
1383   1  15
1384   1  16
1385   1  17
1386   1  18
1387   1  19
1388   1  20
1389   1  21
1390   1  22
1391   1  23
1392   1  24
1393   3   1
1394   3   2
1395   3   3
1396   3   4
1397   3   5
1398   3   6
1399   3   7
1400   3   8
1401   3   9
1402   3  10
1403   3  11
1404   3  12
1405   3  13
1406   3  14
1407   3  15
1408   3  16
1409   3  17
1410   3  18
1411   3  19
1412   3  20
1413   3  21
1414   3  22
1415   3  23
1416   3  24
1417   3   1
1418   3   2
1419   3   3
1420   3   4
1421   3   5
1422   3   6
1423   3   7
1424   3   8
1425   3   9
1426   3  10
1427   3  11
1428   3  12
1429   3  13
1430   3  14
1431   3  15
1432   3  16
1433   3  17
1434   3  18
1435   3  19
1436   3  20
1437   3  21
1438   3  22
1439   3  23
1440   3  24
1441   6   1
1442   6   2
1443   6   3
1444   6   4
1445   6   5
1446   6   6
1447   6   7
1448   6   8
1449   6   9
1450   6  10
1451   6  11
1452   6  12
1453   6  13
1454   6  14
1455   6  15
1456   6  16
1457   6  17
1458   6  18
1459   6  19
1460   6  20
1461   6  21
1462   6  22
1463   6  23
1464   6  24
1465   7   1
1466   7   2
1467   7   3
1468   7   4
1469   7   5
1470   7   6
1471   7   7
1472   7   8
1473   7   9
1474   7  10
1475   7  11
1476   7  12
1477   7  13
1478   7  14
1479   7  15
1480   7  16
1481   7  17
1482   7  18
1483   7  19
1484   7  20
1485   7  21
1486   7  22
1487   7  23
1488   7  24
1489   6   1
1490   6   2
1491   6   3
1492   6   4
1493   6   5
1494   6   6
1495   6   7
1496   6   8
1497   6   9
1498   6  10
1499   6  11
1500   6  12
1501   6  13
1502   6  14
1503   6  15
1504   6  16
1505   6  17
1506   6  18
1507   6  19
1508   6  20
1509   6  21
1510   6  22
1511   6  23
1512   6  24
1513   1   1
1514   1   2
1515   1   3
1516   1   4
1517   1   5
1518   1   6
1519   1   7
1520   1   8
1521   1   9
1522   1  10
1523   1  11
1524   1  12
1525   1  13
1526   1  14
1527   1  15
1528   1  16
1529   1  17
1530   1  18
1531   1  19
1532   1  20
1533   1  21
1534   1  22
1535   1  23
1536   1  24
1537   1   1
1538   1   2
1539   1   3
1540   1   4
1541   1   5
1542   1   6
1543   1   7
1544   1   8
1545   1   9
1546   1  10
1547   1  11
1548   1  12
1549   1  13
1550   1  14
1551   1  15
1552   1  16
1553   1  17
1554   1  18
1555   1  19
1556   1  20
1557   1  21
1558   1  22
1559   1  23
1560   1  24
1561   3   1
1562   3   2
1563   3   3
1564   3   4
1565   3   5
1566   3   6
1567   3   7
1568   3   8
1569   3   9
1570   3  10
1571   3  11
1572   3  12
1573   3  13
1574   3  14
1575   3  15
1576   3  16
1577   3  17
1578   3  18
1579   3  19
1580   3  20
1581   3  21
1582   3  22
1583   3  23
1584   3  24
1585   3   1
1586   3   2
1587   3   3
1588   3   4
1589   3   5
1590   3   6
1591   3   7
1592   3   8
1593   3   9
1594   3  10
1595   3  11
1596   3  12
1597   3  13
1598   3  14
1599   3  15
1600   3  16
1601   3  17
1602   3  18
1603   3  19
1604   3  20
1605   3  21
1606   3  22
1607   3  23
1608   3  24
1609   4   1
1610   4   2
1611   4   3
1612   4   4
1613   4   5
1614   4   6
1615   4   7
1616   4   8
1617   4   9
1618   4  10
1619   4  11
1620   4  12
1621   4  13
1622   4  14
1623   4  15
1624   4  16
1625   4  17
1626   4  18
1627   4  19
1628   4  20
1629   4  21
1630   4  22
1631   4  23
1632   4  24
1633   3   1
1634   3   2
1635   3   3
1636   3   4
1637   3   5
1638   3   6
1639   3   7
1640   3   8
1641   3   9
1642   3  10
1643   3  11
1644   3  12
1645   3  13
1646   3  14
1647   3  15
1648   3  16
1649   3  17
1650   3  18
1651   3  19
1652   3  20
1653   3  21
1654   3  22
1655   3  23
1656   3  24
1657   3   1
1658   3   2
1659   3   3
1660   3   4
1661   3   5
1662   3   6
1663   3   7
1664   3   8
1665   3   9
1666   3  10
1667   3  11
1668   3  12
1669   3  13
1670   3  14
1671   3  15
1672   3  16
1673   3  17
1674   3  18
1675   3  19
1676   3  20
1677   3  21
1678   3  22
1679   3  23
1680   3  24
1681   1   1
1682   1   2
1683   1   3
1684   1   4
1685   1   5
1686   1   6
1687   1   7
1688   1   8
1689   1   9
1690   1  10
1691   1  11
1692   1  12
1693   1  13
1694   1  14
1695   1  15
1696   1  16
1697   1  17
1698   1  18
1699   1  19
1700   1  20
1701   1  21
1702   1  22
1703   1  23
1704   1  24
1705   1   1
1706   1   2
1707   1   3
1708   1   4
1709   1   5
1710   1   6
1711   1   7
1712   1   8
1713   1   9
1714   1  10
1715   1  11
1716   1  12
1717   1  13
1718   1  14
1719   1  15
1720   1  16
1721   1  17
1722   1  18
1723   1  19
1724   1  20
1725   1  21
1726   1  22
1727   1  23
1728   1  24
1729   7   1
1730   7   2
1731   7   3
1732   7   4
1733   7   5
1734   7   6
1735   7   7
1736   7   8
1737   7   9
1738   7  10
1739   7  11
1740   7  12
1741   7  13
1742   7  14
1743   7  15
1744   7  16
1745   7  17
1746   7  18
1747   7  19
1748   7  20
1749   7  21
1750   7  22
1751   7  23
1752   7  24
1753   7   1
1754   7   2
1755   7   3
1756   7   4
1757   7   5
1758   7   6
1759   7   7
1760   7   8
1761   7   9
1762   7  10
1763   7  11
1764   7  12
1765   7  13
1766   7  14
1767   7  15
1768   7  16
1769   7  17
1770   7  18
1771   7  19
1772   7  20
1773   7  21
1774   7  22
1775   7  23
1776   7  24
1777   7   1
1778   7   2
1779   7   3
1780   7   4
1781   7   5
1782   7   6
1783   7   7
1784   7   8
1785   7   9
1786   7  10
1787   7  11
1788   7  12
1789   7  13
1790   7  14
1791   7  15
1792   7  16
1793   7  17
1794   7  18
1795   7  19
1796   7  20
1797   7  21
1798   7  22
1799   7  23
1800   7  24
1801   7   1
1802   7   2
1803   7   3
1804   7   4
1805   7   5
1806   7   6
1807   7   7
1808   7   8
1809   7   9
1810   7  10
1811   7  11
1812   7  12
1813   7  13
1814   7  14
1815   7  15
1816   7  16
1817   7  17
1818   7  18
1819   7  19
1820   7  20
1821   7  21
1822   7  22
1823   7  23
1824   7  24
1825   6   1
1826   6   2
1827   6   3
1828   6   4
1829   6   5
1830   6   6
1831   6   7
1832   6   8
1833   6   9
1834   6  10
1835   6  11
1836   6  12
1837   6  13
1838   6  14
1839   6  15
1840   6  16
1841   6  17
1842   6  18
1843   6  19
1844   6  20
1845   6  21
1846   6  22
1847   6  23
1848   6  24
1849   1   1
1850   1   2
1851   1   3
1852   1   4
1853   1   5
1854   1   6
1855   1   7
1856   1   8
1857   1   9
1858   1  10
1859   1  11
1860   1  12
1861   1  13
1862   1  14
1863   1  15
1864   1  16
1865   1  17
1866   1  18
1867   1  19
1868   1  20
1869   1  21
1870   1  22
1871   1  23
1872   1  24
1873   1   1
1874   1   2
1875   1   3
1876   1   4
1877   1   5
1878   1   6
1879   1   7
1880   1   8
1881   1   9
1882   1  10
1883   1  11
1884   1  12
1885   1  13
1886   1  14
1887   1  15
1888   1  16
1889   1  17
1890   1  18
1891   1  19
1892   1  20
1893   1  21
1894   1  22
1895   1  23
1896   1  24
1897   7   1
1898   7   2
1899   7   3
1900   7   4
1901   7   5
1902   7   6
1903   7   7
1904   7   8
1905   7   9
1906   7  10
1907   7  11
1908   7  12
1909   7  13
1910   7  14
1911   7  15
1912   7  16
1913   7  17
1914   7  18
1915   7  19
1916   7  20
1917   7  21
1918   7  22
1919   7  23
1920   7  24
1921   7   1
1922   7   2
1923   7   3
1924   7   4
1925   7   5
1926   7   6
1927   7   7
1928   7   8
1929   7   9
1930   7  10
1931   7  11
1932   7  12
1933   7  13
1934   7  14
1935   7  15
1936   7  16
1937   7  17
1938   7  18
1939   7  19
1940   7  20
1941   7  21
1942   7  22
1943   7  23
1944   7  24
1945   7   1
1946   7   2
1947   7   3
1948   7   4
1949   7   5
1950   7   6
1951   7   7
1952   7   8
1953   7   9
1954   7  10
1955   7  11
1956   7  12
1957   7  13
1958   7  14
1959   7  15
1960   7  16
1961   7  17
1962   7  18
1963   7  19
1964   7  20
1965   7  21
1966   7  22
1967   7  23
1968   7  24
1969   7   1
1970   7   2
1971   7   3
1972   7   4
1973   7   5
1974   7   6
1975   7   7
1976   7   8
1977   7   9
1978   7  10
1979   7  11
1980   7  12
1981   7  13
1982   7  14
1983   7  15
1984   7  16
1985   7  17
1986   7  18
1987   7  19
1988   7  20
1989   7  21
1990   7  22
1991   7  23
1992   7  24
1993   7   1
1994   7   2
1995   7   3
1996   7   4
1997   7   5
1998   7   6
1999   7   7
2000   7   8
2001   7   9
2002   7  10
2003   7  11
2004   7  12
2005   7  13
2006   7  14
2007   7  15
2008   7  16
2009   7  17
2010   7  18
2011   7  19
2012   7  20
2013   7  21
2014   7  22
2015   7  23
2016   7  24
2017   8   1
2018   8   2
2019   8   3
2020   8   4
2021   8   5
2022   8   6
2023   8   7
2024   8   8
2025   8   9
2026   8  10
2027   8  11
2028   8  12
2029   8  13
2030   8  14
2031   8  15
2032   8  16
2033   8  17
2034   8  18
2035   8  19
2036   8  20
2037   8  21
2038   8  22
2039   8  23
2040   8  24
2041   8   1
2042   8   2
2043   8   3
2044   8   4
2045   8   5
2046   8   6
2047   8   7
2048   8   8
2049   8   9
2050   8  10
2051   8  11
2052   8  12
2053   8  13
2054   8  14
2055   8  15
2056   8  16
2057   8  17
2058   8  18
2059   8  19
2060   8  20
2061   8  21
2062   8  22
2063   8  23
2064   8  24
2065   7   1
2066   7   2
2067   7   3
2068   7   4
2069   7   5
2070   7   6
2071   7   7
2072   7   8
2073   7   9
2074   7  10
2075   7  11
2076   7  12
2077   7  13
2078   7  14
2079   7  15
2080   7  16
2081   7  17
2082   7  18
2083   7  19
2084   7  20
2085   7  21
2086   7  22
2087   7  23
2088   7  24
2089   7   1
2090   7   2
2091   7   3
2092   7   4
2093   7   5
2094   7   6
2095   7   7
2096   7   8
2097   7   9
2098   7  10
2099   7  11
2100   7  12
2101   7  13
2102   7  14
2103   7  15
2104   7  16
2105   7  17
2106   7  18
2107   7  19
2108   7  20
2109   7  21
2110   7  22
2111   7  23
2112   7  24
2113   7   1
2114   7   2
2115   7   3
2116   7   4
2117   7   5
2118   7   6
2119   7   7
2120   7   8
2121   7   9
2122   7  10
2123   7  11
2124   7  12
2125   7  13
2126   7  14
2127   7  15
2128   7  16
2129   7  17
2130   7  18
2131   7  19
2132   7  20
2133   7  21
2134   7  22
2135   7  23
2136   7  24
2137   7   1
